User,Tweet,Latitude,Longitude,Sentiment,ID
babyjuvzzz,i got chills ,37.8199,-122.4783,neutral,968942087956647936
LindseyBroChill,"No matter what path I walk, I tear knives from my back...",37.8199,-122.4783,neutral,968942063642329088
JillinSac,"Looks like theres only audio today, please let me know if any video is available for the @SFGiants game today.  Thank you! ",37.8199,-122.4783,neutral,968942059213135872
JillinSac,"Looks like theres only audio today, please let me know if any video is available for the @SFGiants game today.  Thank you! ",37.8199,-122.4783,neutral,968942059213135872
zackquaintance,I think one sign of getting older is a higher incidence rate of unknowingly having food on your face.,37.8199,-122.4783,positive,968942044772093953
marinahana_,I watched 82 animal videos today so my heart is pretty full Id say,37.8199,-122.4783,positive,968942039025950720
ChinyereLO,Last night I sat and listened to the burdens of a Black man. He contrasted the thoughts of a white male to a Black ,37.8199,-122.4783,neutral,968942036945551360
joshuaL1217,@papichrez @TaneaMoniquex Just type in chris brown itll come up lol,37.8199,-122.4783,positive,968942029144117248
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942026778542080
ibarra_sally14,People dont know how to use to and too ,37.8199,-122.4783,neutral,968942025935503361
YaNicko_J0URN3Y,Ponto final ,37.8199,-122.4783,neutral,968942023788044288
YaNicko_J0URN3Y,Ponto final ,37.8199,-122.4783,neutral,968942023788044288
miyasinger,"@michelle_ebooks i LOVED it, it was truly like being inside a storybook which was and is the goal",37.8199,-122.4783,positive,968942012949868544
_5LIM,@Miss_Dalisa  I struggled with it at first too,37.8199,-122.4783,positive,968941997993033728
laurkazz,me filing a bias incident report anytime i am mildly offended by something ,37.8199,-122.4783,positive,968941997523312641
bigtimerocky,was saying i wanted to switch coasts to get away from social and family obligations but dating someone would be tig ,37.8199,-122.4783,neutral,968941991059898368
amesbabyy,Watching the news at work and seeing the Florida school shooting stuff makes me cry every time.,37.8199,-122.4783,neutral,968941988379684864
amesbabyy,Watching the news at work and seeing the Florida school shooting stuff makes me cry every time.,37.8199,-122.4783,neutral,968941988379684864
LottaGame_NY,@BIGEASTWBB @MarquetteWBB Hard work pays off lil sis !  @ZayaGDB we back at it again this summer,37.8199,-122.4783,negative,968941980481802240
FoodieFeline,"Mom, can we go to the park now?
//
#LtDan #dogsofinstagram #pibble #boxer #adoptdontshop ",37.8199,-122.4783,neutral,968941965114003456
LyokoTravels,"@sp_redelectric @NightieTime @panhenomium And yet, Ive never even taken any photos of Caltrains Holiday Train lol.",37.8199,-122.4783,positive,968941957039890432
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941953541795840
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941953541795840
DoukeRachel,@DosesOfDom Congratulations,37.8199,-122.4783,neutral,968941949792141312
Jim_Gresham,"Things you over hear on the street in SF:

Its just a matter of hooking into the API ",37.8199,-122.4783,neutral,968941949297160192
DavidRutledge8,"From @realDonaldTrump We must create a culture that cherishes life and human dignity.
This is why he must go.  He is incapable of either.",37.8199,-122.4783,neutral,968941946860331008
IMterriblyvexed,Than give in shipping #Reylo #IdRatherWalkBarefootOverLegos,37.8199,-122.4783,neutral,968941940958900225
synredae,"Another NRA Shill on MSNBC

Tom Reed -- House member and Weasel -- is awarded a #NRABlackSpot ",37.8199,-122.4783,neutral,968941937192419333
Vamos_DCU,"I want to like VAR, but it's implemented like me holding myself to my New Years resolutions. That means...poorly",37.8199,-122.4783,positive,968941934373879808
TrumpKillsCucks,@j0zapata @sponge315 @NancyPelosi @warriors The only racist here is @sponge315. Unfortunately shes clueless about ,37.8199,-122.4783,negative,968941934164062208
Gorneaux,Noriega @ 47th Ave. ,37.8199,-122.4783,neutral,968941931341299712
kvallsss,the bay needa stop fucking around and unify,37.8199,-122.4783,negative,968941924252962822
kvallsss,the bay needa stop fucking around and unify,37.8199,-122.4783,negative,968941924252962822
bewareShakiee,Had a dream about in&amp;out burgers gotta go get me one ASAP,37.8199,-122.4783,neutral,968941914127941632
kjc_san_jose,@krassenstein Unleash the mascots!!!,37.8199,-122.4783,neutral,968941896566370304
memeRusherELF,I'm ready for #BlackOutBTS hehe  #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt ,37.8199,-122.4783,positive,968941895782027264
memeRusherELF,I'm ready for #BlackOutBTS hehe  #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt ,37.8199,-122.4783,positive,968941895782027264
ls_maiden0712,"Lastly...11 tls from the ever inspired  RosaSella @Sella0324  ariba

#ALDUB137THWeeksary ",37.8199,-122.4783,neutral,968941895106805760
gghant01,"Amazing album, from beginning to end. I cannot stop listening to it!!@47soulofficial ",37.8199,-122.4783,positive,968941892028137472
PCBrent1,@clevelannddneil I hear that a lot,37.8199,-122.4783,neutral,968941882825883648
jessicaasff,"Ainda bem que ele sabe que eu sou cancerianinha, mas o ascendente  ries  ",37.8199,-122.4783,neutral,968941880892260352
NikJamTheMan,(So how are you getting by now?? shutup),37.8199,-122.4783,neutral,968941878463815683
sinn_citayy,Seeing as your a 49ers fan. Good luck to you. ,37.8199,-122.4783,positive,968941876651765760
DevonGroff,People on Instagram may be different than they are in real life. ,37.8199,-122.4783,positive,968941875276152833
LoriLust1334,@TealCityCrew @evanderkane_9 Thats so rad welcome to the crew,37.8199,-122.4783,positive,968941867613040640
LoriLust1334,@TealCityCrew @evanderkane_9 Thats so rad welcome to the crew,37.8199,-122.4783,positive,968941867613040640
IkaikaS3,@Sigtric @ClassyKatie  ,37.8199,-122.4783,neutral,968941866954604544
inannanamama,@SV_DSA_SJ @SJSUYDSA @DSBayBrakeLight When can I attend the next meeting?,37.8199,-122.4783,neutral,968941858788294656
KingJrJones,Shit look like the purge ,37.8199,-122.4783,negative,968941858737946624
bu2241,@JOHNROBLOX21 Hey John dude sorry had no idea I wanted to be in photo my bad dont worry still a lot of space left ,37.8199,-122.4783,negative,968941855256690688
0leGG,@ChgkDaily  ,37.8199,-122.4783,neutral,968941852496863232
DanJackson415,@jachristian @troy Actually I'm wrong  here's the original ,37.8199,-122.4783,neutral,968941850340945920
theydrian,"Honestly I  Geminis and Gemini moons, yall crazy but yall fun to be around",37.8199,-122.4783,neutral,968941844636708864
hondaguy_86,"I'm at Carl's Jr. / Green Burrito - @carlsjr_clk in Sacramento, CA ",37.8199,-122.4783,negative,968941828769746944
CoachHayes_MHS,"Our humble abode, Lincoln Financial, is ready for our season opener. ",37.8199,-122.4783,neutral,968941821194919936
ucollime,Let me buy you a beer ,37.8199,-122.4783,neutral,968941820389482496
ucollime,Let me buy you a beer ,37.8199,-122.4783,neutral,968941820389482496
ZeroExcuse,@RedPointGamer May I use one pls ;-;,37.8199,-122.4783,neutral,968941796410589184
_fleetwoodcam,Yall really gonna act like Vero is worse than what Apple has done .... ,37.8199,-122.4783,negative,968941794590277632
pureodiasaswata,"@biplavsethi5 @dpradhanbjp  ,  |",37.8199,-122.4783,neutral,968941793302667264
DAXTalk,What a fun day running the #DigitalTransformation  workshop at Microsoft Irvine yesterday. Meet me in Austin tomorr ,37.8199,-122.4783,positive,968941792732233728
DannySkarka,Nice @Twitter! ,37.8199,-122.4783,positive,968941780245688320
DannySkarka,Nice @Twitter! ,37.8199,-122.4783,positive,968941780245688320
stevun,@BenjiDiamond I hate you lmao,37.8199,-122.4783,negative,968941778031161344
chocolatyitties,No bra *  ,37.8199,-122.4783,neutral,968941777158684673
Ralliney,@Thischarminham he was solid being the leadoff man for the winter team he played for in Mexico last October/Novembe ,37.8199,-122.4783,neutral,968941773354500096
BDBGENERAL, ,37.8199,-122.4783,neutral,968941768749170688
mejapaneseboy,I simply dont understand all these Haoles come to the #808 #Hawaii and blatantly break rules and laws then get inj ,37.8199,-122.4783,negative,968941764588462080
blameebner,"@Emma4Change, this is you and your team!  Thanks for the #Change! ",37.8199,-122.4783,positive,968941761912451072
kayleeshay98,"Drinking, dancing, and eating tacos on a Tuesday night? College really is the best time of our lives",37.8199,-122.4783,positive,968941761618837504
donniedeporte,@Dodgers @yungjoc650 Go Dodgers ,37.8199,-122.4783,neutral,968941760247312384
NarminShahin,Yo,37.8199,-122.4783,neutral,968941756677996544
NikJamTheMan,"0 shifts from Rh*no and K*netic in January and February. That does not fare well for summer trip plans

$700+ worth ",37.8199,-122.4783,positive,968941754010427392
joshuacaples20,@JoinTravisAllen #TakeBackCalifornia,37.8199,-122.4783,neutral,968941750449446912
sickassaaron,Dropping songs back to back to back  ,37.8199,-122.4783,neutral,968941747773435904
hocuzitsdrew,BAAAAD THAAAAANG,37.8199,-122.4783,neutral,968941746112552960
Gleesh_17,@SneakerNews When do they release in the states?,37.8199,-122.4783,neutral,968941745374294016
Gleesh_17,@SneakerNews When do they release in the states?,37.8199,-122.4783,neutral,968941745374294016
joexg30,"@The_Trump_Train @RMaintainers THEY ARE INFACT IGNORANT,",37.8199,-122.4783,neutral,968941740139823104
jrivanob,"Mayor Farrell, Sup. Kim, city planners: everyone in San Francisco is ecstatic about 40K jobs in Central SoMa Plan b ",37.8199,-122.4783,neutral,968941739087036416
oaklandera,"Just posted a photo @ Oakland, California ",37.8199,-122.4783,neutral,968941726684479488
mr_ice,@TheUndefeated I covered him and the Cavs 1993-93.  Thoroughly enjoyed his presence.,37.8199,-122.4783,positive,968941718161670145
YaNicko_J0URN3Y,,37.8199,-122.4783,neutral,968941714290298880
_nfifita,Im sayinnnn  ,37.8199,-122.4783,neutral,968941708141477888
_nfifita,Im sayinnnn  ,37.8199,-122.4783,neutral,968941708141477888
Creatingwill,We just gonna act like lonzo aint got  ,37.8199,-122.4783,neutral,968941704924442624
ldduval11,Thanks @Eullrich and @GinaLujan for having me @SacHackerLab today. It's not about talent people have plenty of tha ,37.8199,-122.4783,positive,968941700746903552
kyleighhammer8,@ren_ouellette @_KelseyMaggart And if a article says its her challenge or she started this challenge that is on who ,37.8199,-122.4783,neutral,968941698247045120
gerardito2591,"We never stop clapping. The time between claps simply increases. The only time we ever stop, is once we have out final clap. ",37.8199,-122.4783,neutral,968941688910626817
JJCarafano,Playtime is over. Time to put Iran back in the box. ,37.8199,-122.4783,neutral,968941686499020802
reedmiller,@OdinMo @jasongland @_theRealDev_ @Rickmayhem @EdKrassen @IRdotnet @realDonaldTrump You do realize  its up to the ,37.8199,-122.4783,neutral,968941671273541632
reedmiller,@OdinMo @jasongland @_theRealDev_ @Rickmayhem @EdKrassen @IRdotnet @realDonaldTrump You do realize  its up to the ,37.8199,-122.4783,neutral,968941671273541632
phonoselect,"PHONO SELECT RECORDS
Open all 365 Days
12-6pm @ Phono Select Records ",37.8199,-122.4783,neutral,968941664730427392
_AnishaD,@noirvandals Oh God!,37.8199,-122.4783,neutral,968941656719343616
RightWingVet,Today @DocThompsonShow said there is no one to his left. I usually feel pretty there is no one to my right!,37.8199,-122.4783,neutral,968941654106238976
pureodiasaswata,"@dpradhanbjp    ,        ?     |",37.8199,-122.4783,neutral,968941653946847233
alejot127,This is what no regrets looks like ,37.8199,-122.4783,neutral,968941653208608768
TheWineHoNapa,Happy hour ribs market_st_helena check out bubbles and bites! #ribs #happyhour #sthelena ,37.8199,-122.4783,positive,968941645721825281
ohitsjeny,Put tajin on the dick,37.8199,-122.4783,neutral,968941643477823488
JoCarona5,@teeairawr If you sick you sick feel better honey,37.8199,-122.4783,negative,968941638385987584
JoCarona5,@teeairawr If you sick you sick feel better honey,37.8199,-122.4783,negative,968941638385987584
joexg30,@The_Trump_Train @RMaintainers We have one in our city. I never shopped there but for sure I will not now.  Build that ,37.8199,-122.4783,positive,968941627896049664
YokeOfMen,@HolzmanTweed Are you under the impression that your distinction matters more than mine? Is not having a father the same?,37.8199,-122.4783,positive,968941615724224512
YokeOfMen,@HolzmanTweed Are you under the impression that your distinction matters more than mine? Is not having a father the same?,37.8199,-122.4783,positive,968941615724224512
averytlos,,37.8199,-122.4783,neutral,968941594215723009
jasleeenyy,@AddiegoMegan Your nails last you a whole month?!,37.8199,-122.4783,positive,968941591644708864
hocuzitsdrew,I wouldnt have even at that ,37.8199,-122.4783,neutral,968941589056839680
snipergangjaley,daddddddddyyyyyyyy  free you baby  ,37.8199,-122.4783,positive,968941579728596992
snipergangjaley,daddddddddyyyyyyyy  free you baby  ,37.8199,-122.4783,positive,968941579728596992
donnagrace,"@RickyRebelRocks @Queerty @RheaLitre @TheOnlySteven @LaganjaEstranja @BradatGemini Gorgeous!!  You look like royalty, Doll",37.8199,-122.4783,positive,968941575920271365
geaty_a,@hamosa_a Come to the UC Berkeley banquet ,37.8199,-122.4783,neutral,968941563723227136
MrsVchemistry,"Participants discuss and compare their individual models to explain the #phenomena, then create a poster that commu ",37.8199,-122.4783,neutral,968941559897927680
AirMauMills,lol ,37.8199,-122.4783,positive,968941551647944704
MWRoseGlobal,@Hyken Meeting and the hopefully exceeding expectations can help too!!,37.8199,-122.4783,neutral,968941542353264640
MWRoseGlobal,@Hyken Meeting and the hopefully exceeding expectations can help too!!,37.8199,-122.4783,neutral,968941542353264640
_fleetwoodcam,The progress since parkland proves the power of the people. Never forget that.,37.8199,-122.4783,positive,968941542072188928
beersforqueers,My birthday is on Easter this year so if y'all don't get me an Easter basket full of whiskey and cocaine then our f ,37.8199,-122.4783,positive,968941540046356480
AyChristopher,@Mathieu_Era I mean if not you can always come to the red and gold and show them how that makes you feel. #SF,37.8199,-122.4783,negative,968941529489326080
steffan_nancy,@defensivethird @trevorHartje @realDonaldTrump The serial dumbness of demon-o-rats. They are too ignorant to know h ,37.8199,-122.4783,neutral,968941528889491456
DarringtonSweat,Aye why tf Twitter take away the envelope Im not wit that shit,37.8199,-122.4783,negative,968941521612423168
JosephHarrisonn,Johnny fucking football. #ComebackSZN ,37.8199,-122.4783,negative,968941516486930432
JosephHarrisonn,Johnny fucking football. #ComebackSZN ,37.8199,-122.4783,negative,968941516486930432
perez_l96,Whos got bars in braiding hair  thinking of getting braided for kayzo cause all that head banging hairs about to be everywhere,37.8199,-122.4783,neutral,968941503794921473
ABocangel,"@JuanSheput Bien.
A tantas versiones dichas por PPK no le quedaba otra opcin.",37.8199,-122.4783,neutral,968941503274864640
TheHomieMoya,Why is it funny??? Lmao its pretty clear Bro. ,37.8199,-122.4783,positive,968941497511849984
PupusaMami,When @nenaaestrada leaves me on read for the first time and I notice  ,37.8199,-122.4783,positive,968941494290694146
Gaitan_L,Boom! #Oscars2018 ,37.8199,-122.4783,neutral,968941493061746688
Cocoluces,"""Up up with liberation, down down with deportation"" hundreds rally to denounce #ICE arrests @KPFANews ",37.8199,-122.4783,negative,968941487848284165
UndrdogStrength,"Comment YES  if you want my complete #Deadlift tutorial (video).
-
The reason why the Deadlift ",37.8199,-122.4783,positive,968941485746929664
ohitsjeny,Things I hear around Pitt a thread,37.8199,-122.4783,neutral,968941481850372097
Raquellee___,"I swear its just a word LOL, its correctly used. People get all pushy over nothing ",37.8199,-122.4783,positive,968941480529154048
Raquellee___,"I swear its just a word LOL, its correctly used. People get all pushy over nothing ",37.8199,-122.4783,positive,968941480529154048
Arkaos2888,@GnarDudeGames @delvrmusic @LarryisaZombie @doodybeardLIVE @TheJimWats @HiimZebra Holy schnikes. I just saw a bnb f ,37.8199,-122.4783,neutral,968941476875923457
kyleighhammer8,@ren_ouellette @_KelseyMaggart And I understand that 100% but all anyone wants to know is where did she ever say th ,37.8199,-122.4783,positive,968941475571539968
TheDamianMontes,"""Where You from?""

""California""

""What part of california?

""Hayward""

""Wheres that?""

""South of Berkely &amp; Oakland. ",37.8199,-122.4783,neutral,968941474975965185
chocolatyitties,How you leave the house everyday with a FUCKED UP WEAAAAAVE YO &amp; your friends or parents aint say nothing,37.8199,-122.4783,negative,968941449038348289
Prudential,"""In research @Prudential conducted just last year, we found that nearly 1/2 of the people we surveyed expected that ",37.8199,-122.4783,neutral,968941448786862080
Prudential,"""In research @Prudential conducted just last year, we found that nearly 1/2 of the people we surveyed expected that ",37.8199,-122.4783,neutral,968941448786862080
Prudential,"""The belief in generational progress -- the idea that the next generation will be better off than the last -- is at ",37.8199,-122.4783,positive,968941447113269248
philiph,"""hello, who just joined the call?"" - my tombstone",37.8199,-122.4783,neutral,968941436052783104
Scobleizer,I love Spotify but as an investment I would rather own some crypto or Amazon. How about you?,37.8199,-122.4783,positive,968941432391180288
astridtaughtyou,@TheCourtKim *inmediately clicks and blares it through my Bluetooth speaker* HEY GIRL!!!!!,37.8199,-122.4783,neutral,968941425793548288
astridtaughtyou,@TheCourtKim *inmediately clicks and blares it through my Bluetooth speaker* HEY GIRL!!!!!,37.8199,-122.4783,neutral,968941425793548288
maaggieer,math trips me out when i'm high ,37.8199,-122.4783,positive,968941411709038592
MWatLarge,@BoxxOfMeng @NYCKNP @Dividist I didn't say it was going to easy.  But it might be entertaining. ,37.8199,-122.4783,positive,968941407149817856
josiesullivann,://,37.8199,-122.4783,neutral,968941398585065472
josiesullivann,://,37.8199,-122.4783,neutral,968941398585065472
FanboyPlanet,Reviewing @Cinequest opening night #film! #williamhmacy #rosariodawson @cqmike @johnnyeponymous @spizarro @baycon ,37.8199,-122.4783,neutral,968941397666512896
M_Roos48,@Logic301 This man doesnt stop ,37.8199,-122.4783,neutral,968941389877714944
bellasalvatoo,everyone knew this ,37.8199,-122.4783,neutral,968941385352036352
nadiapignataro,What should my DJ name be,37.8199,-122.4783,neutral,968941376011300865
xander1963,@realDonaldTrump Youre an idiot too.,37.8199,-122.4783,negative,968941373343723520
Joey_Bermudezz,Playing soccer in the snow would have been sooooo dope #CalifornianProblems,37.8199,-122.4783,neutral,968941372664197120
Joey_Bermudezz,Playing soccer in the snow would have been sooooo dope #CalifornianProblems,37.8199,-122.4783,neutral,968941372664197120
PoAFoWitYaHoe,AN EAST OAKLAND LOVE STORY... ,37.8199,-122.4783,positive,968941363512229889
fgarcia145,My bbygirl Casandra had me listening to Beyonc (and her bomb ass singing) today at 3AM &amp; now that will be what Il ,37.8199,-122.4783,neutral,968941355127906304
hellajt,@msydeleon hello i'd like to participate,37.8199,-122.4783,neutral,968941348492492800
ItsJwowwBitchh,ITS THAT HARDCORE HEAVY HEAD BANG BANG BANG,37.8199,-122.4783,negative,968941342872125440
eezzy_l,I miss Disneyland,37.8199,-122.4783,neutral,968941342213599232
BurberryBelts,Yeah you might think iono but I do ,37.8199,-122.4783,neutral,968941336664535040
BurberryBelts,Yeah you might think iono but I do ,37.8199,-122.4783,neutral,968941336664535040
KidAnaya,"Nonchalantly met @NeckDeepUK and my boyfriend's right, I do love Ben's jaw line  ",37.8199,-122.4783,positive,968941327621607424
Nenene_21,They made my coffee extra strong today. They know its going to be a tough day.,37.8199,-122.4783,neutral,968941326665306112
ScottJ70491078,@no2libs007 @WvTrump @19Cat_Fish191 Mistakes obviously made. But legal means to find the reasons why should be foll ,37.8199,-122.4783,positive,968941312501202944
eliasjay_,,37.8199,-122.4783,neutral,968941310643089409
ChrisRozon,It's 55 degrees outside. @ Peninsula Community Center ,37.8199,-122.4783,neutral,968941310248878080
Lilmoke1,@GHOSTEMANE puts out ep with getter and you just need those 3 songs  because hexada was.......,37.8199,-122.4783,neutral,968941304880050176
Jamrosa17,Lol I didn't know you can share Twitter links on IG,37.8199,-122.4783,positive,968941297615556608
Jamrosa17,Lol I didn't know you can share Twitter links on IG,37.8199,-122.4783,positive,968941297615556608
Xtoferc,Today's art is for @fantasystarboy. Simple. Clean. Fun. :D :D ,37.8199,-122.4783,positive,968941292238512128
DJSKYLERGILMORE,Tomorrow night in North Beach #grant&amp;green it's going down but you knew this already... ,37.8199,-122.4783,negative,968941275683672064
tr1lla_van1lla,@zaynelius damn near ,37.8199,-122.4783,positive,968941272961400832
mariaajudice,Anybody got one of those tea charts. That I can hang in my tea area with the perfect tea time.,37.8199,-122.4783,positive,968941260944764928
mariaajudice,Anybody got one of those tea charts. That I can hang in my tea area with the perfect tea time.,37.8199,-122.4783,positive,968941260944764928
jeennyyy98,@lodecarlo Omg Grania!,37.8199,-122.4783,neutral,968941256385556480
MDeAnda_,,37.8199,-122.4783,neutral,968941249922154496
Vamos_DCU,"Son, Moura, and Lamela is a fun attacking trio tbh",37.8199,-122.4783,positive,968941248559030272
_JOTUS,@CarmichaelDave any future interviews with Faber regarding Buchholz recent split with TAM?,37.8199,-122.4783,neutral,968941245748862977
tatyrawrz,Im obsessed w this dress  ,37.8199,-122.4783,negative,968941243215392768
AyChristopher,@BleedBlue52 Its not the greatest but its cool,37.8199,-122.4783,positive,968941240564695040
PopItForChelly,Logging off ,37.8199,-122.4783,neutral,968941225582608384
PopItForChelly,Logging off ,37.8199,-122.4783,neutral,968941225582608384
taotao_salupa5,"@davidhogg111 Because school is for learning, you young punk. ",37.8199,-122.4783,positive,968941223250558976
IXIIIMCMXCVI,Pwede na ako uminom tapos na exam. BUT JOKE! ,37.8199,-122.4783,neutral,968941216392859648
Mckawesome,Seeing @3LAU on the 9th!,37.8199,-122.4783,neutral,968941215285563392
Iraisaudio,#grumpcat @ Gold Standard Sounds ,37.8199,-122.4783,neutral,968941205634670594
vpartysports,@DannyMacTV Hi Dan. Happy baseball . Looking fwd to when you come out to the Bay Area for a reg game or if I get lu ,37.8199,-122.4783,positive,968941201809334272
omgitsjohn890,@cutielamerr  ,37.8199,-122.4783,neutral,968941200689397760
gutierrezalma9,Selfish people make me sick,37.8199,-122.4783,negative,968941191168368640
gutierrezalma9,Selfish people make me sick,37.8199,-122.4783,negative,968941191168368640
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941181794115584
dannytrippz,@KingKunta0801 Itd be a wrap lo l,37.8199,-122.4783,neutral,968941179264880640
RHewitt777,@JHamilton_87 He wasnt going to sign another 1 year deal and has earned the 2 years.,37.8199,-122.4783,neutral,968941178623115265
whiskeymami_,@2njahnn you af ,37.8199,-122.4783,neutral,968941170465193984
shanshanbrook,I'm coming back home to you. ,37.8199,-122.4783,neutral,968941164135985152
ThaGrateInc,"GOOD PEOPLES RIGHT HERE COME SNATCH SOME BBQ FROM RODERICK'S
#blackownedbusiness 
#blackbusiness ",37.8199,-122.4783,positive,968941163133751298
ThaGrateInc,"GOOD PEOPLES RIGHT HERE COME SNATCH SOME BBQ FROM RODERICK'S
#blackownedbusiness 
#blackbusiness ",37.8199,-122.4783,positive,968941163133751298
kayyyxla,"@faiwahso Ugh, this nigga. ",37.8199,-122.4783,neutral,968941157769084928
paigeywaggey2,Alyssa and I are so mean to each other ,37.8199,-122.4783,negative,968941151666384896
josieee408,Ride it like a super sport ,37.8199,-122.4783,positive,968941150118621185
HuminnBirdd,"Woke up, thinking about you",37.8199,-122.4783,neutral,968941144091500544
Baylingual,About to upgrade heavy... Are you ready?,37.8199,-122.4783,neutral,968941140941533185
krismendoza_,What monster decided that there would only be 8 episodes of queer eye in a season,37.8199,-122.4783,neutral,968941140807270400
samiism,You know it's getting serious when your partner presents you with your own drawer at his/her place.,37.8199,-122.4783,positive,968941132448067584
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941131558879232
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941131558879232
gabbyness,@q_woru Lmao,37.8199,-122.4783,positive,968941122214019073
keithlowell,@evren_seven Not buying the blue wave idea eh?,37.8199,-122.4783,neutral,968941109366812673
Sierrastudent,Power to the youth! #ProtectCPP #EPAinSF ,37.8199,-122.4783,neutral,968941100881735680
Sierrastudent,Power to the youth! #ProtectCPP #EPAinSF ,37.8199,-122.4783,neutral,968941100881735680
pec1985,Really? ,37.8199,-122.4783,positive,968941080375836672
IAmBrownfield,Me ,37.8199,-122.4783,neutral,968941079788580864
SonjaDieterich,#AAPM Therapy Physics Committee has 9 task groups under review!,37.8199,-122.4783,neutral,968941078203125760
chocolatyitties, Nigga that bitch about to have your baby you crazy you played me  ,37.8199,-122.4783,negative,968941073056784384
SensualSauuce,Go eat chicken nuggets if you're eating boneless wings you child ,37.8199,-122.4783,negative,968941067012792320
SensualSauuce,Go eat chicken nuggets if you're eating boneless wings you child ,37.8199,-122.4783,negative,968941067012792320
957thegame,Gruden on Marshawn Lynch: Im counting on him. ,37.8199,-122.4783,neutral,968941050961121280
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968941048750747649
yojello91,@manilakilla Yessuh ,37.8199,-122.4783,neutral,968941043713372160
francesfromsf,@realDonaldTrump STOP RUSSIA,37.8199,-122.4783,neutral,968941042962591744
Rafael415,@AndyStumpf77 Its a national nightmare. Thats why I am glad I workout in my garage.,37.8199,-122.4783,positive,968941041427427329
Rafael415,@AndyStumpf77 Its a national nightmare. Thats why I am glad I workout in my garage.,37.8199,-122.4783,positive,968941041427427329
graw_de,@__baelani Dammmmmm best pack ever,37.8199,-122.4783,positive,968941027699572736
RHStigers2019,CLASS SHIRTS ARE IN!! Buy one in room 606 for $15!!!  ,37.8199,-122.4783,neutral,968941020112015360
isRTon,,37.8199,-122.4783,neutral,968941019789012993
sal19,"@itstheannmarie If I recall correctly, youre the one who convinced me to upgrade to iOS 11 about a month ago becau ",37.8199,-122.4783,neutral,968941016173576192
agdesilva,Report says U.S. officials are concerned that Israel and others attempted to manipulate Kushner - U.S. News ,37.8199,-122.4783,neutral,968941011501072384
angieQuacks,@blesssed_emily Trueeeeee!,37.8199,-122.4783,neutral,968941007134846977
angieQuacks,@blesssed_emily Trueeeeee!,37.8199,-122.4783,neutral,968941007134846977
MajorDX25,"@cosplayfiend Why to take excellence in all at once when I can savor the flavor? Besides, Ive been trying to wrap ",37.8199,-122.4783,neutral,968941003401969664
ashreeynicole,@rmanskrilla @rea_marissa Im happy for youuu! ,37.8199,-122.4783,positive,968941002873487360
_beautynative,DAMN   #beautynative #nativestudiosalon @ Market Broiler Fremont ,37.8199,-122.4783,neutral,968940998180196352
0leGG,@omruruch @ChgkDaily ,37.8199,-122.4783,neutral,968940996414226433
thetongantarzan,@Mersace420 @IllestKristian This nigha lmao.,37.8199,-122.4783,positive,968940995264958464
Angelo_23,@GrantBantilan ,37.8199,-122.4783,neutral,968940992412790784
MikeLagau,The view of Napa Valley from above during a Cessna Tour. Thank you Napa Jet Center. We look ,37.8199,-122.4783,neutral,968940990030663681
littlethich,@Lewzerr I love you girl!!!,37.8199,-122.4783,positive,968940977992822784
joexg30,@LauraLoomer @BillofRightsKin @FBI WHERE ARE THE PARENTS ?  I am surprised no lawyers have had a serious talk with ,37.8199,-122.4783,negative,968940967737753600
joexg30,@LauraLoomer @BillofRightsKin @FBI WHERE ARE THE PARENTS ?  I am surprised no lawyers have had a serious talk with ,37.8199,-122.4783,negative,968940967737753600
Mr_DAnthony,"@jpoakes1 Im doing well, thanks for asking",37.8199,-122.4783,positive,968940962239062016
RevClown,@shanedphillips @sandypsj @drschweitzer but what if the tenants aren't in there anymore because you did a neutron bomb on the building?,37.8199,-122.4783,neutral,968940956031508480
astridtaughtyou,..... but why? ,37.8199,-122.4783,neutral,968940954626400256
chocolatyitties,"Best of me -estatik 
  will forever be the shit idc ",37.8199,-122.4783,positive,968940946787217408
chocolatyitties,"Best of me -estatik 
  will forever be the shit idc ",37.8199,-122.4783,positive,968940946787217408
agdesilva,,37.8199,-122.4783,neutral,968940914809847808
agdesilva,,37.8199,-122.4783,neutral,968940914809847808
IAmBrownfield,A year well lived. ,37.8199,-122.4783,neutral,968940899823579136
steffan_nancy,@brodmerk1 @trevorHartje @realDonaldTrump  ,37.8199,-122.4783,neutral,968940887945355264
steffan_nancy,@brodmerk1 @trevorHartje @realDonaldTrump  ,37.8199,-122.4783,neutral,968940887945355264
AO619,"I'm at @TRES_sf in San Francisco, CA ",37.8199,-122.4783,neutral,968940881435906048
Cocoluces,15 activists in human chain block SF #ICE office at San some &amp; Washington @KPFANews ,37.8199,-122.4783,neutral,968940877417607168
mooufette,@alliehoov  ,37.8199,-122.4783,neutral,968940872388698112
